HB10,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GJ01,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GJ02,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB01,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB02,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB03,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB04,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB06,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB07,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB08,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB09,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
GB10,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZJ01,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZJ02,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZJ03,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZJ04,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB01,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB02,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB03,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB04,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB06,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB07,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB08,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB09,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB10,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB11,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB12,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB13,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB14,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB15,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB16,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB17,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB18,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB19,0.276, 0.788, 0.946, 0.367, 0.107, 0.14820000000000003, 0.14370000000000002
ZB20,0.599, 0.188, 0.788, 0.424, 0.111, 0.0177, 0.20670000000000002
ZB21,0.604, 1.266, 1.79, 2.221, 2.531, 2.2173000000000003, 2.0029000000000003
ZB22,0.593, 0.711, 1.6869999999999998, 2.0679999999999996, 2.872, 2.4956, 2.184
ZB23,0.99, 1.182, 1.68, 1.8739999999999999, 2.3499999999999996, 2.1376999999999997, 1.8449999999999998
ZB24,0.44, 0.9430000000000001, 1.727, 2.141, 2.983, 2.5316, 2.1564
ZB25,0.321, 0.778, 1.5550000000000002, 1.8150000000000002, 1.8940000000000001, 1.5152, 1.1577000000000002
ZB26,0.926, 1.475, 2.253, 2.446, 3.0330000000000004, 2.551, 2.2121000000000004
ZB27,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB28,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB29,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB30,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB31,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB32,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB33,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB34,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB35,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB36,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB37,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB38,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB39,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB40,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB41,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
ZB42,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WJ01,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WJ02,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WJ03,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WJ04,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB01,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB02,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB03,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB04,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB06,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB07,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB08,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB09,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB10,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB11,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
WB12,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
